id_unico,criterio_agrupamento,n_registros_agrupados,bases_origem,strings_origem,titulos_originais,ids_brutos_agrupados
REG_05714,doi_e_titulo,2,Scopus,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida,Asset Maintenance in Railway: Powered by New Technology and Driven by Sustainability,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::05721|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00220
REG_05726,doi_e_titulo,2,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|wos_nucleo_01,A Systematic Survey of Digital Twin Applications: Transferring Knowledge From Automotive and Aviation to Maritime Industry,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::05733|WOS::WOS_NUCLEO_01_20260708_part01.ris::00248
REG_05731,doi_e_titulo,2,Scopus,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida,Wind turbine technologies,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::05738|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00217
REG_05732,doi_e_titulo,3,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|wos_nucleo_01|wos_nucleo_04,Building value for dairy farmers and advisors in the Farmers Assuring Responsible Management Environmental Stewardship Program,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::05739|WOS::WOS_NUCLEO_01_20260708_part01.ris::00385|WOS::WOS_NUCLEO_04_20260708_part01.ris::00349
REG_05735,doi_e_titulo,2,Scopus,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida,Delivering Consistent Competitive Business Outcomes Through Streamlined Well Delivery Process - A Case Study From an Operator in Nigeria,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::05742|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00218
REG_05736,doi_e_titulo,3,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida|wos_nucleo_04,Comparative life cycle assessment in wastewater treatment plants: scenario analysis with OpenLCA,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::05743|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00198|WOS::WOS_NUCLEO_04_20260708_part01.ris::00237
REG_05739,doi_e_titulo,2,Scopus,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida,Early design optimization and simulation model validation of a novel heat generation and storage system,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::05746|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00209
REG_05740,doi_e_titulo,2,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|wos_nucleo_01,The driving mechanism for promoting the transition to sustainable operation and maintenance management of major infrastructure projects: a SLR-ISM-MICMAC analysis || The driving mechanism for promoting the transition to sustainable operation and maintenance management of major infrastructure projects: a SLR-ISM-MICMAC analysis,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::05747|WOS::WOS_NUCLEO_01_20260708_part01.ris::00332
REG_05743,doi_e_titulo,2,Scopus,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a2_contexto_publico_universitario,DIGITAL COMMON DATA ENVIRONMENT PLATFORM AS AN IMPLEMENTED TOOL FOR THE MANAGEMENT OF AN OPERATIONAL BUILDING,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::05750|SCOPUS::scopus_nucleo_a2_contexto_publico_universitario_raw.csv::00106
REG_05750,doi_e_titulo,2,Scopus,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida,数字工程与数字孪生在航空疲劳与结构完整性领域的研究进展与展望,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::05757|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00215
REG_05759,doi_e_titulo,2,Scopus,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida,"Development of Ontology of ""Smart Building"" in the Context of Sustainable Development of ""Smart City""",SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::05766|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00213
REG_05761,doi_e_titulo,4,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida|wos_nucleo_01|wos_nucleo_04,Advancing Sustainable Infrastructure Management: Insights from System Dynamics,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::05768|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00212|WOS::WOS_NUCLEO_01_20260708_part01.ris::00339|WOS::WOS_NUCLEO_04_20260708_part01.ris::00228
REG_05776,doi_e_titulo,2,Scopus,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida,Transforming Parking Facilities for Electric Vehicles: An Optimal Design,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::05783|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00202
REG_05780,doi_e_titulo,2,Scopus,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida,"Indoor Voxel Visualisation For Tenant Occupants’ Environment, Health, And Safety",SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::05787|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00214
REG_05787,doi_e_titulo,2,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|wos_nucleo_01,Industrial Archaeologies of Complex Palimpsests. Application of Semantic Web Technologies to Digitalise the Knowledge Path from Data to Interpretation,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::05794|WOS::WOS_NUCLEO_01_20260708_part01.ris::00384
REG_05791,doi_e_titulo,2,Scopus,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida,"Digital Twin driven Nuclear Power Plant Health Monitoring, Diagnostics and Prognostics",SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::05798|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00226
REG_05805,doi_e_titulo,2,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|wos_nucleo_01,Bibliometric Web of Science and Google Trends analysis of multi-criteria decision analysis within the built environment,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::05812|WOS::WOS_NUCLEO_01_20260708_part01.ris::00045
REG_05809,doi_e_titulo,2,Scopus,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida,Integration of BIM and GIS to reduce construction and demolition waste,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::05816|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00228
REG_05812,doi_e_titulo,3,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida|wos_nucleo_01,Research on Circular Design Criteria for Historic Building Protection,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::05819|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00230|WOS::WOS_NUCLEO_01_20260708_part01.ris::00286
REG_05815,doi_e_titulo,3,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a3_priorizacao_estrategia_manutencao|wos_nucleo_01,Data-driven pavement management for sustainable urban mobility: predicting transverse cracking in CRCP using GA-optimized SVR,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::05822|SCOPUS::scopus_nucleo_a3_priorizacao_estrategia_manutencao_raw.csv::00109|WOS::WOS_NUCLEO_01_20260708_part01.ris::00542
REG_05816,doi_e_titulo,2,Scopus,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida,Optimizing Fire Safety Compliance: Rule-Based Checking of As-Is BIM Models for Workplace Regulations,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::05823|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00231
REG_05817,doi_e_titulo,2,Scopus,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida,Twin4Build in Action: AI-Powered Digital Twins Advancing Building Decarbonization with Key Findings and Lessons Learned,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::05824|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00232
REG_05818,doi_e_titulo,2,Scopus,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a3_priorizacao_estrategia_manutencao,Integration of building information modeling and machine learning for predictive maintenance,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::05825|SCOPUS::scopus_nucleo_a3_priorizacao_estrategia_manutencao_raw.csv::00106
REG_05822,doi_e_titulo,2,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|wos_nucleo_01,Mechanical performance degradation modelling and prognosis method of high-voltage circuit breakers considering censored data,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::05829|WOS::WOS_NUCLEO_01_20260708_part01.ris::00315
REG_05826,doi_e_titulo,2,Scopus,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida,A Regional Investigation of Near-Zero Energy Buildings: Assessing the Impact of PV Integration and Building Design,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::05833|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00234
REG_05835,doi_e_titulo,3,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida|wos_nucleo_04,Hydroelastic Analysis and Response of Damaged Beam-Type VLFS,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::05842|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00222|WOS::WOS_NUCLEO_04_20260708_part01.ris::00394
REG_05836,doi_e_titulo,2,Scopus,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida,Navigating Nearly Zero-Energy Strategies for Urban Climate Change Adaptation and Mitigation,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::05843|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00224
REG_05840,doi_e_titulo,2,Scopus,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida,Research on Post Evaluation of Mechanized Construction in Power Transmission and Transformation Projects with Game Theory and Fuzzy Grey Projection,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::05847|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00236
REG_05848,doi_e_titulo,2,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|wos_nucleo_02,Implementing circular practices in a construction clients' organisation. Strategic interventions on intra-organisational barriers for operationalising TU Delft's circular campus ambitions || Implementing circular practices in a construction clients’ organisation. Strategic interventions on intra-organisational barriers for operationalising TU Delft’s circular campus ambitions,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::05855|WOS::WOS_NUCLEO_02_20260708_part01.ris::00305
REG_05870,doi_e_titulo,3,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida|wos_nucleo_04,"Examining Building Design Strategies for Zero Energy Performance: Operational Efficiency, Reconstruction, and Restoration for Sustainable Urban Development",SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::05877|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00239|WOS::WOS_NUCLEO_04_20260708_part01.ris::00493
REG_05871,doi_e_titulo,2,Scopus,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida,"Empowering Underground Utility Tunnel Operation and Maintenance with Data Intelligence: Risk Factors, Prospects, and Challenges",SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::05878|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00207
REG_05873,doi_e_titulo,2,Scopus,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida,A Game Engine-Driven Approach for Construction of Manned Lunar Research Station Digital Twins,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::05880|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00238
REG_05877,doi_e_titulo,2,Scopus,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida,"From Traditional Materials to Geopolymers: History, Performance, Sustainability and 3D Printing Applications",SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::05884|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00225
REG_05884,doi_e_titulo,2,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|wos_nucleo_01,Evaluation of Smart Highway Operation and Maintenance Risk: Based on AHP-FCE Model,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::05891|WOS::WOS_NUCLEO_01_20260708_part01.ris::00285
REG_05889,doi_e_titulo,2,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|wos_nucleo_01,Is Blockchain technology effective for government's supervision? An behavioral evolutionary game on performance governance of infrastructure PPP projects || Is Blockchain technology effective for government’s supervision? An behavioral evolutionary game on performance governance of infrastructure PPP projects,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::05896|WOS::WOS_NUCLEO_01_20260708_part01.ris::00245
REG_05905,doi_e_titulo,2,Scopus,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a3_priorizacao_estrategia_manutencao,Maintenance and Refurbishment for Low Emissions in Buildings,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::05912|SCOPUS::scopus_nucleo_a3_priorizacao_estrategia_manutencao_raw.csv::00110
REG_05925,doi_e_titulo,3,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a2_contexto_publico_universitario|wos_nucleo_02,Appraising sustainable and resilient physical infrastructure facilities in higher education institutions: the role of smart maintenance management,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::05932|SCOPUS::scopus_nucleo_a2_contexto_publico_universitario_raw.csv::00083|WOS::WOS_NUCLEO_02_20260708_part01.ris::00324
REG_05937,doi_e_titulo,3,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida|wos_nucleo_04,Concrete with incorporation of polymeric recycled aggregate,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::05944|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00223|WOS::WOS_NUCLEO_04_20260708_part01.ris::00395
REG_05976,doi_e_titulo,3,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|wos_nucleo_01|wos_nucleo_02,Institutionalizing post-occupancy evaluation in African universities: a framework for student-centered housing governance,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::05983|WOS::WOS_NUCLEO_01_20260708_part01.ris::00483|WOS::WOS_NUCLEO_02_20260708_part01.ris::00294
REG_05991,doi_e_titulo,2,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|wos_nucleo_01,Water Reuse: Contribution of a Decision Support Model,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::05998|WOS::WOS_NUCLEO_01_20260708_part01.ris::00301
REG_05997,doi_e_titulo,2,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|wos_nucleo_01,Intelligent Planning and Optimization of Criteria for the Efficient Execution of Green Hydrogen Projects,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::06004|WOS::WOS_NUCLEO_01_20260708_part01.ris::00439
REG_05998,titulo_normalizado,2,Scopus,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida,Durability for Sustainability a Balance Between Optimization and Robustness,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::06005|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00219
REG_06011,doi_e_titulo,2,Scopus,scopus_nucleo_a1_manutencao_sustentabilidade,Marine energy technologies,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::06018|SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::06019
REG_06030,doi_e_titulo,2,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|wos_nucleo_01,Dynamic resilience assessment and multi-objective optimization decision-making for urban roadway tunnel system in the face of fire disaster,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::06038|WOS::WOS_NUCLEO_01_20260708_part01.ris::00473
REG_06033,doi_e_titulo,2,Scopus,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida,Development of a System-level Baseline Digital Twin for Behavior Update of PSC Girder Bridges,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::06041|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00235
REG_06039,titulo_normalizado,2,Scopus,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida,Sustainable pavements with high performance and long service life,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::06047|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00221
REG_06080,titulo_normalizado,2,Scopus,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida,Standardising Bond Characterisation Method for Carbon-Reinforced Concrete in Strengthening Applications: Interlaboratory lap-splice tensile tests,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::06088|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00237
REG_06096,doi_e_titulo,2,Scopus,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida,BIM Related Technology Enabled Facility Management for Buildings: Challenges and Potential Research Directions,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::06104|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00241
REG_06106,doi_e_titulo,2,Scopus,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida,The New Capital Nusantara Net Zero Strategy of Indonesia: Sustainable and Environmental Friendly City Through Level of Service Standardization,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::06114|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00246
REG_06109,doi_e_titulo,3,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a2_contexto_publico_universitario|wos_nucleo_02,Evolving Trends and Innovations in Facilities Management Within Higher Education Institutions,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::06117|SCOPUS::scopus_nucleo_a2_contexto_publico_universitario_raw.csv::00113|WOS::WOS_NUCLEO_02_20260708_part01.ris::00171
REG_06110,doi_e_titulo,3,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida|wos_nucleo_04,Sustainability Assessment of Alternative Energy Fuels for Aircrafts-A Life Cycle Analysis Approach || Sustainability Assessment of Alternative Energy Fuels for Aircrafts—A Life Cycle Analysis Approach,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::06118|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00242|WOS::WOS_NUCLEO_04_20260708_part01.ris::00064
REG_06111,doi_e_titulo,3,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a3_priorizacao_estrategia_manutencao|wos_nucleo_04,Next-Generation Building Condition Assessment: BIM and Neural Network Integration,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::06119|SCOPUS::scopus_nucleo_a3_priorizacao_estrategia_manutencao_raw.csv::00143|WOS::WOS_NUCLEO_04_20260708_part01.ris::00254
REG_06113,doi_e_titulo,3,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida|wos_nucleo_04,Carbon emissions of power transmission and transformation projects in the whole life cycle for smart sustainable energy systems,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::06121|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00243|WOS::WOS_NUCLEO_04_20260708_part01.ris::00111
REG_06115,doi_e_titulo,2,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|wos_nucleo_01,Tail-End Evaluation Based on the Cost-Effectiveness of Bridge Life Cycles,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::06123|WOS::WOS_NUCLEO_01_20260708_part01.ris::00189
